,song_name,name,song_id,cluster
8554,Love U,Razihel,6OKPiZ1MJLwqfMeA5Rn9kh,10
8555,My Love Is Like...Wo,Mýa,3Gamc2D6VSlXpUcmhPUFYt,8
8556,All We Have Is Love,Sabrina Carpenter,4WFWvM4zjMgjQxmP21ezfO,2
8557,Addicted To Love,Florence + The Machine,5Z9qwpdBdEEF9h4yl3p8Ns,10
8558,Magkabilang Mundo,Jireh Lim,5AjbSv7nkr78wzmuHEfjg0,2
8559,Full Circle,George FitzGerald,4XK1a9vdsiDmhvdkFzGCQh,15
8560,Full Circle,Boxed In,4XK1a9vdsiDmhvdkFzGCQh,15
8561,Love Is A Losing Game,Amy Winehouse,5EOWwimfDmSsjY00DbOwrk,10
8562,Because It Is Love,AILEE,7nctWiO19xb8ZC3nAh5jRW,12
8563,Somebody To Love,Kacey Musgraves,3EFbnBUr70peMlk8g5XzT3,17
8564,Only Here for Your Love,Futurebirds,5SYopq0MM9NVwk06bRVPXO,12
8565,Deep In Love,JYRA,23DLZz2XAjOk7iIEqFRCrJ,0
8566,Deep In Love,Kye Sones,23DLZz2XAjOk7iIEqFRCrJ,0
8567,Show Me Love (feat. Robin S) - Radio Edit,Steve Angello,5Nzph7bpgv2GNh2DcVX29T,2
8568,Show Me Love (feat. Robin S) - Radio Edit,Laidback Luke,5Nzph7bpgv2GNh2DcVX29T,2
8569,Show Me Love (feat. Robin S) - Radio Edit,Robin S,5Nzph7bpgv2GNh2DcVX29T,2
8570,Finally Found You,Enrique Iglesias,1qYWlDF471ey6TOXnQuU5X,6
8571,Finally Found You,Sammy Adams,1qYWlDF471ey6TOXnQuU5X,6
8572,Naughty Girl,Beyoncé,0CPLnPUUHh44vAzDSM5ZlR,7
8573,Shoulders,for KING & COUNTRY,0tITWyNW6kNUvyLUEwWl4V,10
8574,Until The End Of Time (with Beyoncé),Justin Timberlake,2wZTnl0pPFr3HBcyXfOaVJ,0
8575,Until The End Of Time (with Beyoncé),Beyoncé,2wZTnl0pPFr3HBcyXfOaVJ,0
8576,My One And Only Love,Chick Corea,21WlpZiXLelHjdoMUhHfrm,1
8577,My One And Only Love,Malcolm Addey,21WlpZiXLelHjdoMUhHfrm,1
8578,Why I Love You,JAY-Z,1RcOY4L1XFV9o5q4LUjRtP,19
8579,Why I Love You,Kanye West,1RcOY4L1XFV9o5q4LUjRtP,19
8580,Why I Love You,Mr Hudson,1RcOY4L1XFV9o5q4LUjRtP,19
8581,Hang On to Your Love - Remastered,Sade,54rn4mAECVoFxqUtrh3W9Z,18
8582,"Across the Stars (Love Theme from ""Star Wars, Episode II"")",London Voices,2Bsnj9KAmtYz8PW9RImef7,3
8583,"Across the Stars (Love Theme from ""Star Wars, Episode II"")",London Symphony Orchestra,2Bsnj9KAmtYz8PW9RImef7,3
8584,"Across the Stars (Love Theme from ""Star Wars, Episode II"")",John Williams,2Bsnj9KAmtYz8PW9RImef7,3
8585,"Across the Stars (Love Theme from ""Star Wars, Episode II"")",New London Children's Choir,2Bsnj9KAmtYz8PW9RImef7,3
8586,Love Can Save It All,Andra,6Bsgut28PjhuhlqIHmpIED,10
8587,Love You Tire,Mayorkun,0ghghrqowThKrKukjhz9XR,7
8588,Love You Tire,Mr Eazi,0ghghrqowThKrKukjhz9XR,7
8589,My Love,Westlife,19LoYrMj3ZlqQUrxa1ADQh,10
8590,Make You Wanna,Ta-ku,3F1cVurf5O2SBcJvSvY4cq,15
8591,All My Love,Major Lazer,1hfaeLP0VoQ9Cb6y401NGh,5
8592,All My Love,Ariana Grande,1hfaeLP0VoQ9Cb6y401NGh,5
8593,When I Fall in Love (feat. Chris Botti),Renee Olstead,7wwDhqPS3gxRDenfX2GtiT,12
8594,When I Fall in Love (feat. Chris Botti),Chris Botti,7wwDhqPS3gxRDenfX2GtiT,12
8595,"Drunks, Lovers, Sinners And Saints",Alexisonfire,0kmy5uZgh0RihS6hUxbHF8,5
8596,Same Way,Aaron Carter,4KF1LQdJJpjRVthPtnliRF,10
8597,Your Love,BRKLYN,3mww4seljsKTeUOwfKYzKW,19
8598,Your Love,Kevin Wild,3mww4seljsKTeUOwfKYzKW,19
8599,Your Love,Mariah McManus,3mww4seljsKTeUOwfKYzKW,19
8600,Modern Love - Single Version [Remastered],David Bowie,0IzwEXmCbVDvB6hEzDaSwG,6
8601,Sucker for Your Love - Radio Edit,Michael Canitrot,3jLQ77z33lGbQDqCdN8Ls1,7
8602,Love Is Blind,Låpsley,3Q8CKUm69MxszItlinRoti,10
8603,Money Honey,State Of Shock,4nSlwAP9Jyn4Y2qT0WpVdm,10
8604,My Love - Oliver Nelson Remix,Route 94,317zQvAdVYKiH8KBRkVoaC,10
8605,My Love - Oliver Nelson Remix,Jess Glynne,317zQvAdVYKiH8KBRkVoaC,10
8606,My Love - Oliver Nelson Remix,Oliver Nelson,317zQvAdVYKiH8KBRkVoaC,10
8607,Do You Love Me - Mono Single,The Contours,5MbNAHqNksNDycMZ0WUaO5,2
8608,Mozart's House (feat. Love Ssega),Clean Bandit,2ungZxXaniYodyrwkaZbwI,6
8609,Mozart's House (feat. Love Ssega),Love Ssega,2ungZxXaniYodyrwkaZbwI,6
8610,Can't Kill Us,The Glitch Mob,1t7adBEtxZXavJ1mbiyAWy,16
8611,What Is Love - Radio Edit,Haddaway,1d2O0FAl7OrNNu7Ed3bGrK,7
8612,Holy Shit,Father John Misty,5UOZ1ovPqqls32mijlqp9r,13
8613,Nothing's Fair In Love and War,Three Days Grace,1E3elyeDZawq8JlTEIrCvL,5
8614,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson,5qyq1H5OPMlfuvZQ1wQNo7,8
8615,Miss Alissa,Eagles Of Death Metal,1dlgaGdQXmsYKMRuewIZkF,8
8616,Relief,Saito,0ladhNkhgwG4oR4tDBDx8w,1
8617,Look at Wrist,Father,3g9TyWZAiKs7Np7oztsG41,10
8618,Look at Wrist,ILOVEMAKONNEN,3g9TyWZAiKs7Np7oztsG41,10
8619,Look at Wrist,KEY!,3g9TyWZAiKs7Np7oztsG41,10
8620,FAWL (From Amsterdam With Love) - Radio Edit,Alpharock,3XuNYjoieXvbj1ivyZCUjF,0
8621,Johnny Cash,Yelawolf,6jmd5q1uwJ01JyWCBTvtoM,5
8622,Love Is in Beauty and Chaos,This Patch of Sky,6TIRgqVHNPohNq1spT1MFB,16
8623,Down With Me,X Ambassadors,17FV9pZcXiJsFRn3McId1e,19
8624,Love Me,Juan Magán,2zCUC2U1K643pGyW63EHs8,11
8625,Love Me,Tara Mcdonald,2zCUC2U1K643pGyW63EHs8,11
8626,Love Me,Urband 5,2zCUC2U1K643pGyW63EHs8,11
8627,Love Me Better (Tep No Remix),Love Thy Brother,0mBhNTy5JVzUbRDP3NEhj6,10
8628,Love Me Better (Tep No Remix),Ariel Beesley,0mBhNTy5JVzUbRDP3NEhj6,10
8629,Love Me Better (Tep No Remix),Tep No,0mBhNTy5JVzUbRDP3NEhj6,10
8630,Temperamental Love,Bridgit Mendler,7J2c7zGkjwSEkBXtEWbK6Q,7
8631,Temperamental Love,Devontée,7J2c7zGkjwSEkBXtEWbK6Q,7
8632,Cockiness (Love It),Rihanna,76d2uYjE6NkCak2wyCAw5d,19
8633,Always Something There To Remind Me,Naked Eyes,5L7zWiRiXDPNvTLLoXvIja,18
8634,Love Yin Yang,Silent Waves,5V7EHxBgR3ru8Ton2JVXnN,4
8635,Love,Whitney Cummings,0aVCsiq1y9TZ00q1XZd7Ry,13
8636,Love Like That Again,WOLFE,712RdPvEhjJNNYUVARsYwg,5
8637,I Like How It Feels,Enrique Iglesias,3fvLGasAD0AquvNPORLA6H,18
8638,I Like How It Feels,Pitbull,3fvLGasAD0AquvNPORLA6H,18
8639,I Like How It Feels,The WAV.s,3fvLGasAD0AquvNPORLA6H,18
8640,Cold Little Heart,Michael Kiwanuka,0qprlw0jfsW4H9cG0FFE0Z,17
8641,New Love,Maroon 5,3Ai49rnVYBSxRgzivheqS8,11
8642,You're Nobody 'Til Somebody Loves You,James Arthur,6rlgy1boD69A3mcV7VzPRL,5
8643,It Must Be True Love,Toots & The Maytals,3uGYKEnWV3wAOn2jiH9g7J,2
8644,California Love - Original Version,2Pac,3ia3dJETSOllPsv3LJkE35,18
8645,California Love - Original Version,Roger,3ia3dJETSOllPsv3LJkE35,18
8646,California Love - Original Version,Dr. Dre,3ia3dJETSOllPsv3LJkE35,18
8647,Float,The Neighbourhood,4MUvaBckjtNGlxX1IuHDPW,0
8648,Make You Feel My Love (Glee Cast Version),Glee Cast,4Vbwap6K56bB5sYnBBD6GY,17
8649,Not Winning,Pryde,3WNdDte1pM7B7HqTDvvJdz,0
8650,Love Like Ghosts,Lord Huron,4UGoW08gaqIEWNTam1UNen,17
8651,Who Do You Love,George Thorogood & The Destroyers,3q2rtRzT9IXMmLP6BZDOF1,6
8652,Give You Love,Juls,2nDZqi7S7CtFmwFXw5V8V5,11
8653,Give You Love,L.A.X,2nDZqi7S7CtFmwFXw5V8V5,11
8654,Let Me Love You (feat. Dasha Akelin),The Golden Pony,4R8TwSTMiWMAUSzAw5IPe0,18
8655,Let Me Love You (feat. Dasha Akelin),Dasha Akelin,4R8TwSTMiWMAUSzAw5IPe0,18
8656,Lovely Sweet Divine,Eelke Kleijn,2NgYjeotWFvIIqu3cDv21J,4
8657,Part-Time Lover,Stevie Wonder,3M7a1QR1IFqmcbyL37d0b6,7
8658,Let Me Love You,DJ Snake,5Qjv35Ja2TDt9CXRRo51hh,19
8659,Let Me Love You,Justin Bieber,5Qjv35Ja2TDt9CXRRo51hh,19
8660,How Sweet It Is (To Be Loved by You),James Taylor,2RwFdFIN9JAyVUzevwkzez,8
8661,Lovers Friends,MÖWE,0vo8W0MvJJnyRjVh4K74S6,2
8662,Lovers Friends,Daniel Nitt,0vo8W0MvJJnyRjVh4K74S6,2
8663,Love Spills,Radkey,1Be8ytAIubyZBVffoubQzj,16
8664,We Found Love - R3hab's XS Remix Edit,Rihanna,43byoJF6OuPtVvUqUydU0G,0
8665,We Found Love - R3hab's XS Remix Edit,Calvin Harris,43byoJF6OuPtVvUqUydU0G,0
8666,We Found Love - R3hab's XS Remix Edit,R3HAB,43byoJF6OuPtVvUqUydU0G,0
8667,High Heels.,JoJo,3CwY9duCa29ye9TDno8mXT,18
8668,I Try to Think About Elvis,Patty Loveless,121ILFThNZH9Egncny7upu,18
8669,I'm Your Baby Tonight,Whitney Houston,3qCE3tlNYhxVrEOwVnF3Q9,18
8670,Wild Wild Love (feat. G.R.L.),Pitbull,2J4Alm5zUad4hB5bY2HhtV,10
8671,Wild Wild Love (feat. G.R.L.),G.R.L.,2J4Alm5zUad4hB5bY2HhtV,10
8672,Love Me Better (Frank Walker Remix),Love Thy Brother,3rnOOdLyKLMgp4OYW5f1uX,5
8673,Love Me Better (Frank Walker Remix),Ariel Beesley,3rnOOdLyKLMgp4OYW5f1uX,5
8674,Love Me Better (Frank Walker Remix),Frank Walker,3rnOOdLyKLMgp4OYW5f1uX,5
8675,English Love Affair,5 Seconds of Summer,3Ge5d1wjVb8yrMl9Yt9PVt,18
8676,"Lover, Lover",Jerrod Niemann,5UzU0qw21okODBNUnxptVo,18
8677,Whiskey In A Bottle,Yelawolf,1hr58cC3N5WwL7CF4yDTxh,5
8678,Vicious Love (feat. Hayley Williams),New Found Glory,44BrW9G0DSu50xItRb1gFK,18
8679,Why I Love You So Much,Monica,7EKvTUo567BRNzZ37clvlf,7
8680,Hate It Or Love It,Migos,23HW7md2zN56ho9MaRgtN2,10
8681,Turn Me Loose,Loverboy,0hLOdmtyc64hpej3kfaV1F,6
8682,Love For Everyone,courtship.,1cgmuF6bKYlLbf9mws8nNj,6
8683,All Of Your Love,The Rolling Stones,1sRuWDg7BRBs8Jq5FmMNyA,15
8684,Lover Come Back,City and Colour,1ZHwUSnja8I1WbM3GeDh31,10
8685,Tengo un Amor,Toby Love,5q9ZLBQHuaQd8juV2MtYzc,2
8686,My Love (feat. T.I.) - Single Version,Justin Timberlake,2iWljCivLjWnLkwItPZdRV,11
8687,My Love (feat. T.I.) - Single Version,T.I.,2iWljCivLjWnLkwItPZdRV,11
8688,I Don't Even Know Your Name / Aftertaste / Kid In Love / I Want You Back - Live Medley,Shawn Mendes,1wlwypOuLPz087A4fulyn9,9
8689,You've Got a Friend in Me,Michael Bublé,5xEfTvJm1WvxaSEo4XSbEs,12
8690,Forever Love,HEABIN,0g4wrtkY7zLnnRcK6VgPJa,17
8691,Playground Love (with Gordon Tracks),Air,0qSkffeyk2FEIumqDgsYP1,15
8692,Playground Love (with Gordon Tracks),Gordon Tracks,0qSkffeyk2FEIumqDgsYP1,15
8693,The Kid Is Hot Tonite,Loverboy,7rOLhbPgZtlghYVXmKRDgh,7
8694,Noche Y De Dia,Enrique Iglesias,7et8qrSfpcIx8yukkgJ77C,11
8695,Noche Y De Dia,Yandel,7et8qrSfpcIx8yukkgJ77C,11
8696,Noche Y De Dia,Juan Magán,7et8qrSfpcIx8yukkgJ77C,11
8697,For The Love Of A Princess,James Horner,22yxHt6UqZpH7tP6W4PooI,1
8698,For The Love Of A Princess,London Symphony Orchestra,22yxHt6UqZpH7tP6W4PooI,1
8699,Love Me Like That,Nuela Charles,14OFcvyXfB20bSz00rBczt,15
8700,Love Song,Tesla,6wvR0jv72FM0kwg1000cq9,10
8701,Let Me Be Your Lover,Enrique Iglesias,0BhrvxnDYyo5OxK01wgCcT,7
8702,Let Me Be Your Lover,Pitbull,0BhrvxnDYyo5OxK01wgCcT,7
8703,With Ur Love (feat. Juicy J),Cher Lloyd,6WKrZXEZnjSmWOWvp2Gilu,18
8704,With Ur Love (feat. Juicy J),Juicy J,6WKrZXEZnjSmWOWvp2Gilu,18
8705,Young and in Love,Hunter Hayes,1rnXgo3fhkivqzp40F3MQG,10
8706,100x,Tegan and Sara,06EQRlAGE9DquuQd76ap97,17
8707,Love Somebody,Maroon 5,0B7uZOwTqMBLhvbD3RIFLa,10
8708,Skinny Love - Fareoh Remix,Birdy,2qdP4opHhLkDUGxzirBy8M,19
8709,Skinny Love - Fareoh Remix,Fareoh,2qdP4opHhLkDUGxzirBy8M,19
8710,Love Her Body,Gucci Mane,7E4hEzR9anuKDlNq0r7vv6,2
8711,Lovin' Every Minute of It,Loverboy,7wxRteSKMVVYD570x3D7bx,18
8712,Love Sosa (feat. Dub Da Calixan),Heretic Klick,0CAkIqdfKNNWZRbtIquUpL,18
8713,Love Sosa (feat. Dub Da Calixan),Dub Da Calixan,0CAkIqdfKNNWZRbtIquUpL,18
8714,Why I Love,Shy Girls,2arK4YkAMIX3fzOH1Gzx1y,5
8715,My Love,Hopsin,3T2UYrkq8BwAvzogAnsVGR,2
8716,Let Me Love You,Kidz Bop Kids,5NwXY746sutJV9w5sM6XIR,5
8717,Orchid,Off Bloom,1Q6ndEFgWrUeQwPLNhgm9o,10
8718,Only Love,Mumford & Sons,1LTDCCkufXHNzvv3ufgipU,19
8719,Myself (Remix) [feat. ILoveMakonnen & Key!],Nebu Kiniza,0V3uXrLHfMhxMTiK5XJFC5,10
8720,Myself (Remix) [feat. ILoveMakonnen & Key!],ILOVEMAKONNEN,0V3uXrLHfMhxMTiK5XJFC5,10
8721,Myself (Remix) [feat. ILoveMakonnen & Key!],Key,0V3uXrLHfMhxMTiK5XJFC5,10
8722,Show Me Love (feat. Michelle Buzz),Unlike Pluto,0XDXXP43rAPhPu3Fneilbw,0
8723,Show Me Love (feat. Michelle Buzz),Michelle Buzz,0XDXXP43rAPhPu3Fneilbw,0
8724,No Love Like Yours,Edward Sharpe & The Magnetic Zeros,1R1yheuqbn1J0u5bFRHdHU,5
8725,Crazy in Love - Radio Edit,Swing Republic,41ffyplw5DfCGFds6KmGez,2
8726,4EVER!,LANY,5U0RzSPAVv4jxWkLinGLWF,6
8727,Don't Let Our Love Start Slippin' Away,Vince Gill,70TsRbycWfabtevnripyRu,8
8728,The Power of Love,Gabrielle Aplin,0sE9ZTxMxYneIUAEHN4Tg7,13
8729,New Love,Maroon 5,42QGdFKDbWMDvmgsYq35HP,11
8730,Love Me Down,Britney Spears,2E8MXBzwmLJPXzhqoziRRe,11
8731,Miracle of Love - Remastered Version,Eurythmics,7FlAFvZuw7YXqukW8EjFTZ,0
8732,Miracle of Love - Remastered Version,Annie Lennox,7FlAFvZuw7YXqukW8EjFTZ,0
8733,Miracle of Love - Remastered Version,Dave Stewart,7FlAFvZuw7YXqukW8EjFTZ,0
8734,Ghetto Love,Karl Wolf,6KfTn17K9elA6cbIT2qaLH,5
8735,Ghetto Love,Kardinal Offishall,6KfTn17K9elA6cbIT2qaLH,5
8736,Let Me Love You (Until You Learn To Love Yourself) - Bob Sinclar Edit,Ne-Yo,7qBNjRElxOnNlf1xAn5DIZ,8
8737,Let Me Love You (Until You Learn To Love Yourself) - Bob Sinclar Edit,Bob Sinclar,7qBNjRElxOnNlf1xAn5DIZ,8
8738,Lost In Ya Love,Chris Brown,018b2Q9IVXmcfvWH7GzDu3,7
8739,The Best of My Love - 2013 Remaster,Eagles,6x8C7SBqQukeaeh9etWdZY,12
8740,Turbo Lover,Judas Priest,6c0OdfIJ9hn0IsS4JGycQV,18
8741,What I Did for Love (feat. Emeli Sandé),David Guetta,1YRjRHdl0aEtzHEn1uGi8k,10
8742,What I Did for Love (feat. Emeli Sandé),Emeli Sandé,1YRjRHdl0aEtzHEn1uGi8k,10
8743,I Love You More Than You Love Yourself,Austra,4k3rH8x47CgD3RHW8VCB0N,19
8744,Can't Help Falling In Love - Piano Version,Kina Grannis,24UxG3p1Ghtc5ejJtGBoeL,12
8745,Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,6IFa4RUo2iM5L33Hkx82lr,17
8746,Same Love (feat. Mary Lambert),Mary Lambert,6IFa4RUo2iM5L33Hkx82lr,17
8747,Love You,CRVCK JVCK,4UFXnxLUiPLkDjrhLrROMT,9
8748,Love is one more than separation,SOYOU,7BAfAo9ADE9bPRy5q9txFY,19
8749,Love is one more than separation,Junggigo,7BAfAo9ADE9bPRy5q9txFY,19
8750,Pieces Of The People We Love,The Rapture,3mv6TYbXOfJV6Nuy58xtJH,19
8751,Make You Smile,Elle King,0HCRBSjsALIo6qHqlLP2NR,8
8752,Don't Be Stupid (You Know I Love You),Shania Twain,2cngJ0gAhCZOpamv9mEyby,8
8753,Jump (For My Love),The Pointer Sisters,4k0bXm9Q4RaTuYi09i4lKK,7
8754,Faded,Asiahn,5xXOv9QEcFquVczfML4e1r,13
8755,I Can't Help Falling in Love With You,Peter James,4WojKzoJS1pbNog1FjtHB3,12
8756,This Is Love (DSK CHK Remix),Cappa,2sFYRXg2ASq9gxE1ad7uut,0
8757,Somebody's Love,Passenger,4bso0KCdG0gcAq9dHOsSZG,5
8758,Love Me Better (Ghost Edit),MrSuicideSheep,7wugRmNGgW32esjk9BcZV4,5
8759,Love Me Better (Ghost Edit),Ghost,7wugRmNGgW32esjk9BcZV4,5
8760,Made to Love You - Acoustic,Dan Owen,7HfMznwgC4z1ij2dHavHbt,12
8761,Show You Love,Kato,4govmU9nWC17G8WRIkhEFh,11
8762,Show You Love,Sigala,4govmU9nWC17G8WRIkhEFh,11
8763,Show You Love,Hailee Steinfeld,4govmU9nWC17G8WRIkhEFh,11
8764,"When She Loved Me - From ""Toy Story 2""",Sarah McLachlan,6cXfnv6CBEr5zWQaQGQLVB,17
8765,Damn I Wish I Was Your Lover,Sophie B. Hawkins,0RmEn2jcbyrLV4em3bnDZJ,10
8766,Kingston Town,UB40,1YnVYHXoak0syv4xBRHQRb,18
8767,Oh Love,Green Day,1qIgyDoc2rwtq8w49jeWL8,18
8768,Your Love,Michael Pangilinan,7oVDCIJdWiaGj3k7kPjPC9,17
8769,Love Never Died,Nytrix,2NjVnVKGeg0XPlXerEcGIP,0
8770,Lovers in Japan,Coldplay,5qPGi9p8VqcizfdgWxtmLt,4
8771,Just Tryna,Night Lovell,4FpCrKW1dXWS36SskG7rhj,19
8772,Just Tryna,Dylan Brady,4FpCrKW1dXWS36SskG7rhj,19
8773,Stupid Love,Jason Derulo,4gnOpKlv94UlMJem9sU1jd,11
8774,The Truth About Love,P!nk,32ylb02FdnRHVg8s3T5EYk,11
8775,Tell Her You Love Her,Echosmith,1vZSnCXJtFGaCOfCWyXn0z,19
8776,Another Love - Live from Spotify (SXSW),Tom Odell,0rhJ30qQSus6Ckn3hKZ6Hr,14
8777,It's Love,Jill Scott,2U7X7mPD4wSp0capCGfpmM,11
8778,"New York, I Love You but You're Bringing Me Down",LCD Soundsystem,5rAff9XfcWx7rguN3t0fkW,13
8779,As Long as You Love Me,Sleeping At Last,6RqEGiKjOqFTge6YrCKcqX,12
8780,I Do (Wanna Love You),Hedley,3Y4I4lmQy0o6lq87ycqx1C,18
8781,Don't Let Go (Love),En Vogue,6zmRoCPjIZA9ysAVBYiU9Z,11
8782,When the Lights Turn On,Pryde,0xW8xAoXXoteppa5qolgEJ,10
8783,Dangerously In Love,Beyoncé,75n8NNxozHYy7THEzzpWtX,2
8784,Love,Fuso,2gSWTQNftrU9i5Ng7iM5A8,17
8785,Is It Love - Riggi & Piros Remix,3LAU,53QXBvjeK7SAKu9DGTjjvN,18
8786,Is It Love - Riggi & Piros Remix,Yeah Boy,53QXBvjeK7SAKu9DGTjjvN,18
8787,Is It Love - Riggi & Piros Remix,Riggi & Piros,53QXBvjeK7SAKu9DGTjjvN,18
8788,Music.,JoJo,5wtEspIZ7Ox4KwmjeVsjee,12
8789,Unconsolable,X Ambassadors,0jpoRHaMiyKNnCectzcXTv,5
8790,Ah-Choo,Lovelyz,24psBRmEw3kHjBGZfl1dmb,18
8791,After All (Love Theme From Chances Are),Cher,0ACu78PvVsOFYIKgRkKbGZ,12
8792,After All (Love Theme From Chances Are),Peter Cetera,0ACu78PvVsOFYIKgRkKbGZ,12
8793,High Love,Dim Sum,3q2pCWZEsetC62qyxP7p1b,5
8794,Starting Line,Brian Puspos,5GuIdTYGtl9ksXv3GnIN4d,19
8795,The Fight / Where Is the Love (feat. Jaclyn Davies),Megan Davies,1QsFluRcAz7zDFZqgQyIpW,12
8796,The Fight / Where Is the Love (feat. Jaclyn Davies),Jaclyn Davies,1QsFluRcAz7zDFZqgQyIpW,12
8797,I Think I Love You,The Partridge Family,2hb6LFp0TwBjkhf37od4G3,8
8798,This Love,Pantera,0Yfpc5zHc9pElVCQ1bPlF4,19
8799,Treat You Better / Controlla / Let Me Love You (Mash-Up),Shaun Reynolds,38kNkPolxjRT7FQIScsG0I,10
8800,Treat You Better / Controlla / Let Me Love You (Mash-Up),Esmée Denters,38kNkPolxjRT7FQIScsG0I,10
8801,Honest.,JoJo,0tldb7vgRZMAZpMUrgObLU,0
8802,"Love Without End, Amen",George Strait,4PvK3MoMr3z32YBnPjgKJN,2
8803,Medley: Summer Love / Set the Mood (Prelude),Justin Timberlake,03GJyQfnhwq8f4NK5sOxO5,5
8804,Let Me Love You,Chris Lane,4WEESv1Z1Dn2K17E6Mt55d,13
8805,I Need Your Love (feat. Ellie Goulding),Calvin Harris,3AclCmFOMUd2MebCQoEZfp,2
8806,I Need Your Love (feat. Ellie Goulding),Ellie Goulding,3AclCmFOMUd2MebCQoEZfp,2
8807,U-turn,Tegan and Sara,5VvR8ub7sv0x27WYlDgWIt,18
8808,Black Man In A White World,Michael Kiwanuka,3ddle9t9JiBFVqHyrnaGxz,2
8809,Real Love,LA Riots,1khs6uhhTvF0k4E8TIebpo,5
8810,Real Love,Great Good Fine Ok,1khs6uhhTvF0k4E8TIebpo,5
8811,What's Love Got to Do with It,Tina Turner,0PlxkfQrCeE0XMqcjGlzsi,8
8812,Ball And Chain,Yelawolf,204qtDaLSeZcqioRWA3UGD,13
8813,I Don't Believe In Love - Remastered 2003,Queensrÿche,0U2TocFjqul3sis3sE5jZl,19
8814,Teenage Cutie,Night Lovell,28Y2zsS8ZF7T321qGKo0bL,10
8815,If I Ever Fall In Love,Shai,1jCsCYgzQQHk3bDJDuFbNi,17
8816,At Home,Crystal Fighters,3dXNrqnhNUPdrkvnj8TjvX,19
8817,Under Pressure,My Chemical Romance,7oof6K1s09QXjOxDucR2r8,10
8818,Under Pressure,The Used,7oof6K1s09QXjOxDucR2r8,10
8819,Goodbye Forever,Us The Duo,4AgHpe2V8ysmdcKw1Q9KNm,8
8820,I Love You Always Forever - Instant Karma Remix,Betty Who,1J0YkAgY0zQYsXHdSChz3f,0
8821,I Love You Always Forever - Instant Karma Remix,Instant Karma,1J0YkAgY0zQYsXHdSChz3f,0
8822,Places You Will Go,Patrick Watson,36RioXoESDmMsM2Bwn0NMR,4
8823,Can't Sleep Love - Danny L Harle Remix,Pentatonix,7ru8tyNCFYDulYrjzCXiTh,5
8824,Can't Sleep Love - Danny L Harle Remix,Danny L Harle,7ru8tyNCFYDulYrjzCXiTh,5
8825,For Your Love,The Yardbirds,5bC4y9Zhn6ng0MOzACCHkc,10
8826,Fool to Love,Nao,0uII79GWhvmTIvruhfIXlf,7
8827,Why Don't U Love,Vintage Culture,257RLh1j9Brx3POPoB2U5F,19
8828,Why Don't U Love,Selva,257RLh1j9Brx3POPoB2U5F,19
8829,Why Don't U Love,Lazy Bear,257RLh1j9Brx3POPoB2U5F,19
8830,Globe,Pryde,1qZG68VKrg7VurQmRvpwdu,5
8831,Make You Feel My Love,Ane Brun,15zCCtM2R3KoXmCHvon3YQ,12
8832,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,David Guetta,2MGRnjJc7C0z3EOEWRqcMw,11
8833,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,Chris Willis,2MGRnjJc7C0z3EOEWRqcMw,11
8834,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,Fred Riesterer,2MGRnjJc7C0z3EOEWRqcMw,11
8835,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,Joachim Garraud,2MGRnjJc7C0z3EOEWRqcMw,11
8836,You Make Me Feel,Theodor Mannini,4QdvnjX92joGYX35oMMDEx,3
8837,"Hello, I Love You",The Doors,3bWGaqVeYKMlLss40mPgNn,7
8838,Addicted To Love - Edit,Robert Palmer,4prr1evklt7SgyknM0WKbp,8
8839,In Love With You,The Paradise,2MciXM60hrG1cz5DE7ZWzK,9
8840,Edibles.,JoJo,5pMXGENa0LbcXSNXDeWHMb,10
8841,Heart Of Gold,Neil Young,5vd1QZ0tdXOExiegC55IAS,2
8842,Bored In The USA,Father John Misty,6LLsENjsAeu99G6sxPddxr,14
8843,Fifty Shades Darker (Crazy in Love),Norman Dück,2AjGfBkqW1e1nUPkcBD2jx,1
8844,Same Love - Live From Spotify NYC feat. Mary Lambert,Macklemore & Ryan Lewis,6rLNXRpMGdmlx6GoqzfxW0,2
8845,Same Love - Live From Spotify NYC feat. Mary Lambert,Mary Lambert,6rLNXRpMGdmlx6GoqzfxW0,2
8846,Have A Great Flight,Yelawolf,0bGW3ANNZzJ0O85ce1hRxq,0
8847,Tell Me That You Love Me (feat. Victoria Justice & Leon Thomas III),Victorious Cast,15Bj2mnFiEdDEoOcnLvEcX,11
8848,Tell Me That You Love Me (feat. Victoria Justice & Leon Thomas III),Victoria Justice,15Bj2mnFiEdDEoOcnLvEcX,11
8849,Tell Me That You Love Me (feat. Victoria Justice & Leon Thomas III),Leon Thomas III,15Bj2mnFiEdDEoOcnLvEcX,11
8850,If You Love Me (feat. Jay Park),NS Yoon-G,41eenDXgPx45KuzgYJvevD,18
8851,If You Love Me (feat. Jay Park),Jay Park,41eenDXgPx45KuzgYJvevD,18
8852,마지막 사랑 Last Love,Red Velvet,5SIoQI6Ycp8I8sFFzFJhkX,17
8853,Drop Your Love (feat. Dirty Radio),Young Franco,08V9Lvq19LbR3IlgL2AYXv,5
